nan,32 999 ₽,12 мес.,nan,HP 15s-eq1321ur,Windows 10 Home Single Language,nan,2,AMD Athlon Silver 3050U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,68 999 ₽,12 мес.,nan,Acer Aspire 3 A315-23-R8XS,без ОС,nan,4,AMD Ryzen 5 3500U,nan,nan,2.1 ГГц,nan,AMD Radeon Vega 8,nan,"15.6""",nan,60 Гц,512 ГБ,12 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['202 399 ₽', '']",219 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,10,Apple M1 Pro,nan,nan,nan,nan,Apple M1 Pro 16-core,nan,"14.2""",nan,120 Гц,1024 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x3",алюминий,nan,1.61 кг
nan,64 999 ₽,12 мес.,nan,ASUS VivoBook 15 K513EA-L12013W,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,42 999 ₽,12 мес.,nan,Lenovo IdeaPad 3 15ITL6,Windows 10 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
"['36 999 ₽', '']",40 999,12 мес.,nan,Acer Aspire 3 A315-56-3678,Windows 11 Home Single Language,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['82 999 ₽', '']",89 999,12 мес.,nan,Acer Aspire 7 A715-42G-R76W,без ОС,nan,8,AMD Ryzen 7 5700U,nan,nan,1.8 ГГц,nan,AMD Radeon Graphics,4 ГБ,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,2.15 кг
"['74 699 ₽', '']",82 999,12 мес.,nan,ASUS VivoBook PRO 15 OLED K3500PH-L1136T,Windows 10 Home Single Language,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,4 ГБ,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.65 кг
nan,27 999 ₽,12 мес.,nan,Lenovo V15 ADA,без ОС,nan,2,AMD 3020e,nan,nan,1.2 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.85 кг
nan,39 999 ₽,12 мес.,nan,ASUS Laptop 15 D515DA-BQ1253,без ОС,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,159 999 ₽,24 мес.,nan,AORUS 17 XE5,Windows 11 Home Single Language,nan,14,Intel Core i7-12700H,nan,nan,2.3 ГГц,nan,Intel Iris Xe Graphics,8 ГБ,"17.3""",nan,360 Гц,512 ГБ,32 ГБ,DDR5,"HDMI, mini DisplayPort, USB Type-C",карбон,nan,2.7 кг
nan,74 999 ₽,12 мес.,nan,ASUS VivoBook 15 OLED K513EP-L1566,без ОС,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,2 ГБ,"15.6""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
"['93 999 ₽', '']",104 499,12 мес.,nan,ASUS ZenBook PRO 15 UX535LH-KS246T,Windows 10 Home Single Language,nan,4,Intel Core i5-10300H,nan,nan,2.5 ГГц,nan,Intel UHD Graphics,4 ГБ,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4,"HDMI, USB Type-C",алюминий,nan,2 кг
"['121 499 ₽', '']",134 999,12 мес.,nan,MSI Katana GF76 12UGSO-663XRU,без ОС,nan,14,Intel Core i7-12700H,nan,nan,nan,nan,Intel UHD Graphics,8 ГБ,"17.3""",nan,144 Гц,1000 ГБ,16 ГБ,DDR5,HDMI,пластик,nan,2.6 кг
nan,56 999 ₽,12 мес.,nan,Acer TravelMate P2 TMP215-41-G2-R63W,Windows 10 Pro,nan,6,AMD Ryzen 5 PRO 5650U,nan,nan,2.3 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,"HDMI, VGA (D-Sub), USB Type-C",пластик,nan,1.8 кг
nan,56 299 ₽,12 мес.,nan,HP 255 G8,Windows 10 Home Single Language,nan,4,AMD Ryzen 3 5300U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.74 кг
nan,85 999 ₽,36 мес.,nan,Acer TravelMate P214-53-78MF,Windows 10 Pro,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, VGA (D-Sub), USB Type-C",пластик,nan,1.63 кг
nan,48 999 ₽,12 мес.,nan,Acer Extensa 15 EX215-52-38YG,Windows 10 Home Single Language,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['216 199 ₽', '']",234 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,10,Apple M1 Pro,nan,nan,nan,nan,Apple M1 Pro 16-core,nan,"16.2""",nan,120 Гц,1024 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x3",алюминий,nan,2.15 кг
nan,39 999 ₽,12 мес.,nan,Irbis NB610,nan,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,8 ГБ,LPDDR4,HDMI,пластик,nan,1.92 кг
nan,32 999 ₽,12 мес.,nan,ASUS Laptop 15 F515EA-EJ1437,без ОС,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
"['58 499 ₽', '']",64 999,nan,nan,Lenovo V15 G2 ITL,Windows 10 Pro,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.7 кг
nan,52 999 ₽,12 мес.,nan,Acer Aspire 5 A515-56-52NX,без ОС,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,49 999 ₽,12 мес.,nan,ASUS ExpertBook P1 P1512CEA-BQ0166,без ОС,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
"['29 699 ₽', '']",32 999,12 мес.,nan,ASUS Laptop 15 F515MA-BQ731W,Windows 11 Home Single Language,nan,4,Intel Pentium Silver N5030,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,67 299 ₽,12 мес.,nan,HP Laptop 15s-fq0064ur,Windows 11 Home Single Language,nan,4,Intel Pentium Silver N5030,nan,nan,1.1 ГГц,nan,Intel UHD Graphics 605,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.65 кг
nan,61 299 ₽,12 мес.,nan,Acer TravelMate P2 TMP215-52-32X3,Windows 10 Pro,nan,2,Intel Core i3-10110U,nan,nan,2.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,"HDMI, VGA (D-Sub)",пластик,nan,1.8 кг
nan,39 999 ₽,12 мес.,nan,ASUS Laptop 14 F415EA-EB736W,Windows 11 Home Single Language,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
nan,39 999 ₽,12 мес.,nan,Acer Aspire 3 A315-23-R90Z,Windows 11 Home Single Language,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,59 999 ₽,12 мес.,nan,ASUS ZenBook 13 OLED UX325EA-KG675W,Windows 11 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.14 кг
nan,113 999 ₽,12 мес.,nan,Apple MacBook Air,macOS,nan,8,Apple M1,nan,nan,nan,nan,Apple M1 8-core,nan,"13.3""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.29 кг
nan,46 799 ₽,12 мес.,nan,ASUS Laptop 15 F515JA-BQ2801,без ОС,nan,4,Intel Core i5-1035G1,nan,nan,1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
"['89 999 ₽', '']",99 999,12 мес.,nan,ASUS ZenBook 13 UX325EA-KG438W,Windows 11 Home Single Language,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"13.3""",nan,60 Гц,512 ГБ,16 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.14 кг
"['83 699 ₽', '']",92 999,12 мес.,nan,ASUS ZenBook Flip 13 OLED UX363EA-HP980W,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"13.3""",nan,60 Гц,512 ГБ,16 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.3 кг
nan,19 999 ₽,12 мес.,nan,Irbis NB263,Windows 10 Home Single Language,nan,2,Intel Celeron N3350,nan,nan,1.1 ГГц,nan,Intel HD Graphics 500,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,LPDDR3,mini HDMI,пластик,nan,1.7 кг
"['85 499 ₽', '']",94 999,12 мес.,nan,MSI Katana GF66 12UE-1052XRU,без ОС,nan,10,Intel Core i7-12650H,nan,nan,2.3 ГГц,nan,Intel UHD Graphics,6 ГБ,"15.6""",nan,240 Гц,512 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,2.25 кг
"['85 499 ₽', '']",94 999,12 мес.,nan,ASUS VivoBook 15 F513EA-BQ2372,без ОС,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
"['76 499 ₽', '']",84 999,12 мес.,nan,ASUS VivoBook 14 X415EA-EK610R,Windows 10 Pro,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,256 ГБ,16 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
nan,74 999 ₽,12 мес.,nan,ASUS TUF Gaming F15 FX506HCB-HN210,без ОС,nan,6,Intel Core i5-11400H,nan,nan,2.7 ГГц,nan,Intel UHD Graphics,4 ГБ,"15.6""",nan,144 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,2.3 кг
nan,27 999 ₽,12 мес.,nan,ASUS Laptop 15 F515KA-BR110W,Windows 11 Home Single Language,nan,2,Intel Celeron N4500,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,43 999 ₽,12 мес.,nan,Acer Aspire 3 A315-23-R6XL,Windows 11 Home Single Language,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,84 999 ₽,12 мес.,nan,Lenovo IdeaPad 5 Pro 14ITL6,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,1000 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,1.38 кг
nan,76 999 ₽,12 мес.,nan,Acer TravelMate P2 TMP214-53-73KC,Windows 10 Pro,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,"HDMI, VGA (D-Sub), USB Type-C",пластик,nan,1.8 кг
nan,74 799 ₽,12 мес.,nan,Acer Extensa 15 EX215-52-59U1,Windows 10 Home Single Language,nan,4,Intel Core i5-1035G1,nan,nan,1 ГГц,nan,Intel UHD Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
"['75 599 ₽', '']",83 999,12 мес.,nan,ASUS VivoBook PRO 14X OLED N7400PC-KM101,без ОС,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,4 ГБ,"14""",nan,90 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,1.45 кг
nan,74 999 ₽,12 мес.,nan,ASUS VivoBook Pro 14 K3400PA-KP109,без ОС,nan,4,Intel Core i7-11370H,nan,nan,3.3 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
"['34 049 ₽', '']",36 999,12 мес.,nan,Chuwi CoreBook X 14,Windows 11 Home Single Language,nan,2,Intel Core i3-10110U,nan,nan,2.1 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,USB Type-C,алюминий/пластик,nan,1.36 кг
"['68 999 ₽', '']",74 999,12 мес.,nan,HUAWEI MateBook 14 KLVL-W56W,Windows 11 Home,nan,6,AMD Ryzen 5 5500U,nan,nan,2.1 ГГц,nan,AMD Radeon Graphics,nan,"14""",nan,60 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,1.49 кг
nan,72 999 ₽,12 мес.,nan,Acer TravelMate P2 TMP214-52-P473,Windows 10 Pro,nan,2,Intel Pentium Gold 6405U,nan,nan,2.4 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,"HDMI, VGA (D-Sub)",пластик,nan,1.6 кг
nan,71 999 ₽,12 мес.,nan,Dell Vostro 5301-6971,без ОС,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,2 ГБ,"13.3""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C",пластик,nan,1.16 кг
nan,64 999 ₽,12 мес.,nan,ASUS VivoBook 15 K513EA-L11998W,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"15.6""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.8 кг
nan,64 999 ₽,12 мес.,nan,Acer Aspire 3 A315-42-R4WX,Linux,nan,4,AMD Ryzen 7 3700U,nan,nan,2.3 ГГц,nan,AMD Radeon RX Vega 10,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,62 999 ₽,12 мес.,nan,ASUS VivoBook Flip 14 TP470EA-EC431W,Windows 11 Home,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C",пластик,nan,1.5 кг
nan,64 999 ₽,12 мес.,nan,Dell Vostro 5410-4472,Linux,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
nan,84 999 ₽,12 мес.,nan,ASUS TUF Gaming F15 FX506HEB-HN203,без ОС,nan,6,Intel Core i5-11400H,nan,nan,2.7 ГГц,nan,Intel UHD Graphics,4 ГБ,"15.6""",nan,144 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,2.3 кг
nan,54 999 ₽,12 мес.,nan,Dell Vostro 5410-4397,без ОС,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,"HDMI, USB Type-C",пластик,nan,1.4 кг
"['46 799 ₽', '']",51 999,12 мес.,nan,ASUS VivoBook 14 K413EP-EK368,без ОС,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel UHD Graphics,2 ГБ,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.4 кг
"['43 199 ₽', '']",47 999,12 мес.,nan,Lenovo IdeaPad 3 15ALC6,без ОС,nan,6,AMD Ryzen 5 5500U,nan,nan,2.1 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,нет,8 ГБ,DDR4,HDMI,пластик,nan,1.65 кг
nan,46 999 ₽,12 мес.,nan,Acer Extensa EX215-22-R21J,Windows 10 Home Single Language,nan,2,AMD Ryzen 3 3250U,nan,nan,2.6 ГГц,nan,AMD Radeon Graphics,nan,"15.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.9 кг
nan,41 999 ₽,12 мес.,nan,ASUS VivoBook X415EA-EB936W,Windows 11 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.55 кг
nan,75 799 ₽,12 мес.,nan,ASUS ZenBook 13 OLED UX325EA-KG693W,Windows 11 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.11 кг
"['67 499 ₽', '']",74 999,12 мес.,nan,ASUS ZenBook Flip 13 UX363EA-HP784W,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"13.3""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR4x,"HDMI, USB Type-C x2",алюминий,nan,1.3 кг
"['102 999 ₽', '']",111 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,8,Apple M2,nan,nan,nan,nan,Apple M2 10-core,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.4 кг
"['114 099 ₽', '']",123 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,8,Apple M1,nan,nan,nan,nan,Apple M1 8-core,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.4 кг
[''],123 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,8,Apple M1,nan,nan,nan,nan,Apple M1 8-core,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.4 кг
"['114 099 ₽', '']",123 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,8,Apple M1,nan,nan,nan,nan,Apple M1 8-core,nan,"13.3""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.4 кг
"['119 599 ₽', '']",129 999,12 мес.,nan,Apple MacBook Pro,macOS,nan,8,Apple M1,nan,nan,nan,nan,Apple M1 8-core,nan,"13.3""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.4 кг
"['107 999 ₽', '']",119 999,12 мес.,nan,MSI Summit E13 Flip Evo A12MT-074RU,Windows 11 Pro,nan,14,Intel Core i7-1280P,nan,nan,nan,nan,Intel Iris Xe Graphics,nan,"13.4""",nan,165 Гц,512 ГБ,16 ГБ,LPDDR5,"HDMI, USB Type-C x2",алюминий,nan,1.35 кг
nan,113 499 ₽,12 мес.,nan,Acer Swift 3 SF313-53-551U,Windows 11 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel Iris Xe Graphics,nan,"13.5""",nan,60 Гц,512 ГБ,16 ГБ,LPDDR4,HDMI,алюминий,nan,1.19 кг
"['101 199 ₽', '']",109 999,12 мес.,nan,Apple MacBook Air,macOS,nan,8,Apple M2,nan,nan,nan,nan,Apple M2 8-core,nan,"13.6""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,USB Type-C x2,алюминий,nan,1.24 кг
nan,107 499 ₽,12 мес.,nan,ASUS ExpertBook B1 B1400CEAE-EB3049T,Windows 10 Home Single Language,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,"HDMI, VGA (D-Sub), USB Type-C",пластик,nan,1.45 кг
"['57 799 ₽', '']",67 999,12 мес.,nan,ASUS ExpertBook B1400CEAE-EB4418X,Windows 10 Pro,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,128 ГБ,8 ГБ,DDR4,"HDMI, VGA (D-Sub), USB Type-C",пластик,nan,1.45 кг
"['143 999 ₽', '']",159 999,12 мес.,nan,ASUS ExpertBook B9400CEA-KC0243X,Windows 11 Pro,nan,4,Intel Core i7-1165G7,nan,nan,2.8 ГГц,nan,Intel Iris Xe Graphics,nan,"14""",nan,60 Гц,4000 ГБ,32 ГБ,LPDDR4x,"HDMI, micro HDMI, USB Type-C x2",магниевый сплав,nan,1.01 кг
"['102 599 ₽', '']",113 999,12 мес.,nan,ASUS ExpertBook B9450FA-BM0556R,Windows 10 Pro,nan,4,Intel Core i7-10510U,nan,nan,1.8 ГГц,nan,Intel UHD Graphics 620,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,LPDDR3,"HDMI, USB Type-C x2",алюминий,nan,1 кг
"['29 699 ₽', '']",32 999,12 мес.,nan,ASUS Laptop 14 F415EA-EB1271W,Windows 11 Home Single Language,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
nan,34 999 ₽,12 мес.,nan,ASUS Laptop 14 F415EA-EB1272,без ОС,nan,2,Intel Pentium Gold 7505,nan,nan,2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
nan,42 999 ₽,12 мес.,nan,ASUS Laptop 14 F415JA-EB1737W,Windows 11 Home Single Language,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
nan,26 999 ₽,12 мес.,nan,ASUS Laptop 14 F415MA-EK582W,Windows 11 Home Single Language,nan,2,Intel Celeron N4020,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
"['27 899 ₽', '']",30 999,12 мес.,nan,ASUS Laptop 14 F415MA-EK647W,Windows 11 Home Single Language,nan,4,Intel Pentium Silver N5030,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
"['123 299 ₽', '']",136 999,12 мес.,nan,ASUS ROG Zephyrus G14 GA402RJ-L4045,без ОС,nan,8,AMD Ryzen 7 6800HS,nan,nan,3.2 ГГц,nan,AMD Radeon Graphics,8 ГБ,"14""",nan,144 Гц,512 ГБ,16 ГБ,DDR5,"HDMI, USB Type-C",магниевый сплав,nan,1.65 кг
nan,39 999 ₽,12 мес.,nan,ASUS VivoBook 14 F413JA-EK604,без ОС,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.4 кг
nan,44 999 ₽,12 мес.,nan,ASUS VivoBook 14 F413JA-EK604T,Windows 10 Home Single Language,nan,2,Intel Core i3-1005G1,nan,nan,1.2 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.4 кг
"['46 799 ₽', '']",51 999,12 мес.,nan,ASUS VivoBook 14 K413EP-EB347,без ОС,nan,4,Intel Core i5-1135G7,nan,nan,2.4 ГГц,nan,Intel UHD Graphics,2 ГБ,"14""",nan,60 Гц,256 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.4 кг
"['76 499 ₽', '']",84 999,12 мес.,nan,ASUS VivoBook 14 N7400PC-KM059W,Windows 11 Home Single Language,nan,4,Intel Core i5-11300H,nan,nan,3.1 ГГц,nan,Intel Iris Plus Graphics,4 ГБ,"14""",nan,90 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,1.4 кг
"['40 499 ₽', '']",44 999,12 мес.,nan,ASUS VivoBook 14 R465EA-EB1263W,Windows 11 Home Single Language,nan,2,Intel Core i3-1115G4,nan,nan,3 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,512 ГБ,8 ГБ,DDR4,HDMI,пластик,nan,1.55 кг
nan,36 999 ₽,12 мес.,nan,ASUS VivoBook Flip 14 TP1401KA-EC008W,Windows 11 Home Single Language,nan,4,Intel Pentium Silver N6000,nan,nan,1.1 ГГц,nan,Intel UHD Graphics,nan,"14""",nan,60 Гц,128 ГБ,4 ГБ,DDR4,HDMI,пластик,nan,1.6 кг
"['85 499 ₽', '']",94 999,12 мес.,nan,ASUS VivoBook PRO 14 N7400PC-KM039W,Windows 11 Home Single Language,nan,4,Intel Core i7-11370H,nan,nan,3.3 ГГц,nan,Intel Iris Plus Graphics,4 ГБ,"14""",nan,90 Гц,512 ГБ,16 ГБ,DDR4,"HDMI, USB Type-C",алюминий,nan,1.4 кг
